order_id,customer_id,order_date,shipped_date,delivered_date,status,shipping_address,payment_method,payment_status
ORD_00196,CUST_0467,2025-06-18,2025-06-24,2025-06-28,delivered,"286 Hartman Trail, Hesterburgh, ID 28014",Apple Pay,pending
ORD_00197,CUST_0971,2025-07-02,2025-07-04,2025-07-09,delivered,"3029 Whitney Roads, Harveychester, UT 96662",Debit Card,failed
ORD_00198,CUST_0402,2025-09-08,2025-09-14,2025-09-17,delivered,"373 Park Courts, Millerfort, GA 54458",Debit Card,refunded
ORD_00199,CUST_0500,2025-01-24,2025-01-25,2025-01-29,delivered,"0652 Graham Shore Suite 261, New Robert, GA 66232",Credit Card,failed
ORD_00200,CUST_0491,2025-08-14,2025-08-21,2025-08-23,delivered,"6669 Lori Hills Suite 724, New Brianberg, MT 06961",Debit Card,failed
ORD_00201,CUST_0619,2025-08-03,2025-08-05,,shipped,"51262 Thomas Overpass, Collinsport, OH 03171",Google Pay,paid
ORD_00202,CUST_0416,2025-02-15,,,processing,"4075 Hunt Oval, Gomezburgh, NJ 55044",Credit Card,failed
ORD_00203,CUST_0570,2025-06-06,2025-06-07,,shipped,"USNV Riley, FPO AE 79083",Debit Card,refunded
ORD_00204,CUST_0411,2025-02-21,2025-02-25,,shipped,"62982 Nichols Radial, North Ashley, AR 31134",PayPal,pending
ORD_00205,CUST_0562,2025-05-10,2025-05-14,2025-05-18,delivered,"PSC 1494, Box 3214, APO AP 51499",Credit Card,failed
ORD_00206,CUST_0214,2025-03-02,,,processing,"46991 Adams Drives, New Briannaview, WY 35385",Google Pay,refunded
ORD_00207,CUST_0804,2025-07-09,2025-07-14,2025-07-17,delivered,"84384 Mercer Dale, Port Briannafort, OR 61567",Google Pay,pending
ORD_00208,CUST_0178,2025-10-30,2025-11-05,,shipped,"9934 Susan Heights Apt. 140, New Heather, NH 23584",Credit Card,refunded
ORD_00209,CUST_0118,2025-03-07,2025-03-12,,shipped,"3542 Morris Extension Apt. 920, West Savannah, MN 06836",Apple Pay,failed
ORD_00210,CUST_0569,2025-09-22,2025-09-29,2025-10-03,delivered,"0570 Best Mission, Leeborough, RI 34526",PayPal,failed
ORD_00211,CUST_0979,2025-09-19,2025-09-20,2025-09-25,delivered,"4832 Christopher Ville Apt. 841, Lake Brucefort, TX 40966",Credit Card,refunded
ORD_00212,CUST_0336,2024-12-07,2024-12-13,2024-12-14,delivered,"047 Cynthia Glen, Roychester, CA 18475",Credit Card,pending
ORD_00213,CUST_0837,2025-02-01,2025-02-06,2025-02-07,delivered,"8149 Hunt Crest, Russellport, MT 42214",PayPal,pending
ORD_00214,CUST_0464,2025-10-05,2025-10-08,2025-10-12,delivered,"2966 Gould Radial, Port Michaelberg, DC 58609",Google Pay,refunded
ORD_00215,CUST_0201,2025-07-29,2025-08-04,2025-08-07,delivered,"514 Hardin Knolls Suite 253, Katherineburgh, PW 35976",Debit Card,failed
ORD_00216,CUST_0941,2025-02-22,2025-02-28,2025-03-03,delivered,"218 Kelli Landing Suite 891, Zimmermanfort, CT 98653",Credit Card,paid
ORD_00217,CUST_0627,2024-12-06,2024-12-10,2024-12-12,delivered,"6474 Vance Course, Lake Mary, SC 30359",Debit Card,paid
ORD_00218,CUST_0379,2025-01-03,2025-01-04,,shipped,"16564 Joshua Knoll, Dennisport, WA 92507",Credit Card,failed
ORD_00219,CUST_0113,2025-10-21,2025-10-28,2025-10-29,delivered,"638 Jackson Port, North Crystal, AZ 52873",PayPal,refunded
ORD_00220,CUST_0720,2025-10-16,2025-10-20,,shipped,"0347 Kristin Walks Suite 382, Jonesmouth, AL 27875",Debit Card,refunded
ORD_00221,CUST_0416,2025-09-20,2025-09-24,2025-09-29,delivered,"317 Sanchez Light, Juliemouth, SC 41754",PayPal,pending
ORD_00222,CUST_0487,2025-03-30,2025-04-01,2025-04-06,delivered,"974 Martinez Branch, West Kevinshire, NH 96905",Apple Pay,failed
ORD_00223,CUST_0861,2025-01-06,2025-01-08,2025-01-11,delivered,"USNS Wilson, FPO AA 13424",PayPal,pending
ORD_00224,CUST_0012,2025-10-14,2025-10-20,2025-10-21,delivered,"PSC 6231, Box 1294, APO AE 06636",PayPal,refunded
ORD_00225,CUST_0674,2025-10-28,2025-10-30,2025-10-31,delivered,"0745 Chad Harbors, Michaelton, CO 89175",PayPal,refunded
ORD_00226,CUST_0881,2025-09-26,2025-10-03,2025-10-08,delivered,"6947 Mcguire Well Apt. 617, East Victorchester, FL 83871",Apple Pay,pending
ORD_00227,CUST_0466,2025-05-02,2025-05-06,2025-05-11,delivered,"285 Thomas Fields, Joymouth, WY 44520",Apple Pay,refunded
ORD_00228,CUST_0364,2025-05-02,2025-05-04,2025-05-08,delivered,"5938 Flores Manors, East Trevorborough, PA 44233",Google Pay,paid
ORD_00229,CUST_0592,2025-06-28,2025-07-05,2025-07-07,delivered,"753 Williams Bypass, North William, WY 15104",Google Pay,failed
ORD_00230,CUST_0421,2025-01-17,2025-01-22,2025-01-25,delivered,"243 Martinez Fort, Annatown, MI 32556",Credit Card,paid
ORD_00231,CUST_0582,2025-07-10,2025-07-16,2025-07-19,delivered,"1622 Kari Walk, Davidside, GA 30014",Credit Card,refunded
ORD_00232,CUST_0985,2025-03-19,,,processing,"531 Wilson Unions Apt. 609, Catherineborough, NE 69037",Credit Card,pending
ORD_00233,CUST_0748,2024-12-17,,,processing,"3659 Morgan Expressway Apt. 163, West Jacquelineport, RI 71555",Google Pay,failed
ORD_00234,CUST_0477,2025-10-17,2025-10-18,2025-10-23,delivered,"0232 Noah Burgs, South Travis, GU 68875",Google Pay,paid
ORD_00235,CUST_0252,2025-09-11,2025-09-17,2025-09-18,delivered,"37011 Sanders Grove Suite 349, New Cheryl, KS 98242",Google Pay,failed
ORD_00236,CUST_0628,2025-01-25,2025-01-28,2025-02-02,delivered,"30342 Gregory Summit, Priceshire, ID 55506",Credit Card,refunded
ORD_00237,CUST_0465,2025-10-06,2025-10-10,2025-10-15,delivered,"102 Roy Street, Riverastad, OK 93741",Debit Card,refunded
ORD_00238,CUST_0362,2025-10-04,2025-10-07,2025-10-09,delivered,"880 Maria Spurs Apt. 538, Lindseyburgh, UT 17624",Credit Card,failed
ORD_00239,CUST_0745,2025-09-12,2025-09-15,,shipped,"5161 Wiley Curve Apt. 033, Gregorymouth, UT 68826",Credit Card,refunded
ORD_00240,CUST_0593,2025-06-26,2025-07-01,2025-07-02,delivered,"3214 Susan Cape Suite 275, Colleenberg, AK 71191",Debit Card,paid
ORD_00241,CUST_0294,2025-11-05,2025-11-06,2025-11-08,delivered,"7500 Brian Rapid Suite 269, Port Bryanfort, MH 57461",Google Pay,paid
ORD_00242,CUST_0872,2025-01-31,2025-02-03,2025-02-05,delivered,"PSC 2592, Box 1549, APO AA 02478",Google Pay,failed
ORD_00243,CUST_0282,2025-04-08,2025-04-09,2025-04-10,delivered,"4530 Tonya Hollow Apt. 721, Jerrychester, MI 90181",Google Pay,pending
ORD_00244,CUST_0932,2025-08-10,2025-08-16,,shipped,"466 Jose Crest Suite 536, Port Ryanport, MO 91545",PayPal,refunded
ORD_00245,CUST_0379,2025-08-04,2025-08-07,2025-08-09,delivered,"8845 Olsen Mountain Apt. 573, Smithtown, NY 55204",Apple Pay,pending
ORD_00246,CUST_0819,2025-08-13,2025-08-20,2025-08-21,delivered,"93374 Jose Pines, Port William, PW 69542",Debit Card,paid
ORD_00247,CUST_0991,2025-06-16,2025-06-21,2025-06-23,delivered,"8323 Cynthia Valley, North Jillport, OH 22551",Apple Pay,refunded
ORD_00248,CUST_0789,2025-11-08,2025-11-10,2025-11-14,delivered,"282 Donald Meadows Suite 785, West Amy, OR 94995",PayPal,pending
ORD_00249,CUST_0592,2025-05-09,,,processing,"9465 Amy Court Apt. 182, Port Margaret, NH 38646",Debit Card,paid
ORD_00250,CUST_0658,2025-10-06,2025-10-13,2025-10-14,delivered,"9724 John Estates Apt. 336, North Diane, OR 14698",Credit Card,pending
ORD_00251,CUST_0476,2025-06-16,2025-06-20,2025-06-23,delivered,"364 Ruiz Corner Apt. 709, Johnfurt, MT 88862",Apple Pay,pending
ORD_00252,CUST_0389,2025-06-06,,,processing,"75232 Hamilton Dale, Jacobston, FL 96702",Apple Pay,refunded
ORD_00253,CUST_0269,2025-05-11,2025-05-16,2025-05-20,delivered,"7851 Matthew Extensions Suite 308, New Kennethbury, NE 57299",Credit Card,failed
ORD_00254,CUST_0950,2025-01-12,2025-01-16,2025-01-19,delivered,"368 Crawford Trail, Edwardview, HI 63698",Google Pay,paid
ORD_00255,CUST_0100,2025-08-17,2025-08-23,2025-08-26,delivered,"Unit 8432 Box 1380, DPO AP 56885",Apple Pay,failed
ORD_00256,CUST_0344,2025-04-19,2025-04-22,2025-04-23,delivered,"82371 Travis Hill, Kevinside, FL 36414",Debit Card,refunded
ORD_00257,CUST_0473,2025-09-01,,,cancelled,"315 Murphy Highway, Kevinburgh, FL 73179",PayPal,pending
ORD_00258,CUST_0533,2025-10-05,2025-10-11,2025-10-13,delivered,"09294 Alexander Lodge Suite 005, Padillabury, PA 70344",Debit Card,paid
ORD_00259,CUST_0689,2025-09-07,2025-09-14,2025-09-15,delivered,"025 Ronald Landing, Travisburgh, CA 58768",Credit Card,refunded
ORD_00260,CUST_0101,2024-12-31,2025-01-01,2025-01-05,delivered,"1833 Hill Throughway Apt. 322, Amandaville, AZ 16260",Debit Card,pending
ORD_00261,CUST_0743,2025-10-01,2025-10-04,2025-10-06,delivered,"6755 Carter Walks, Lake Christine, NM 49442",Credit Card,paid
ORD_00262,CUST_0635,2025-06-10,2025-06-11,2025-06-16,delivered,"032 Melissa View, Christopherton, OR 86592",PayPal,paid
ORD_00263,CUST_0726,2025-08-13,2025-08-14,2025-08-19,delivered,"3396 Stephen Trail Suite 701, Lake Victoria, NY 41248",PayPal,refunded
ORD_00264,CUST_0673,2025-10-12,,,cancelled,"4397 Kenneth Mountains Suite 557, North Stephanie, OR 73486",Google Pay,pending
ORD_00265,CUST_0918,2025-04-16,2025-04-22,2025-04-24,delivered,"43811 Rosales Shoal Apt. 452, Lake Jamesville, PR 81096",Debit Card,failed
ORD_00266,CUST_0479,2025-09-02,2025-09-03,,shipped,"5663 Richard Mountains Apt. 571, South Danielburgh, TX 29843",Apple Pay,failed
ORD_00267,CUST_0788,2024-12-02,2024-12-08,2024-12-11,delivered,"162 Jackson Flats, Port Kayleemouth, MD 79279",Debit Card,pending
ORD_00268,CUST_0800,2025-07-27,2025-07-30,2025-07-31,delivered,"1476 Walters Light, Kingburgh, GA 11718",Apple Pay,refunded
ORD_00269,CUST_0341,2025-03-14,2025-03-17,2025-03-20,delivered,"93491 Stark Avenue Suite 740, Nguyenside, NJ 69048",PayPal,refunded
ORD_00270,CUST_0072,2025-05-13,2025-05-15,2025-05-20,delivered,"934 Hendricks Extension Suite 340, West Laura, UT 29530",Apple Pay,pending
ORD_00271,CUST_0661,2024-12-16,2024-12-17,2024-12-19,delivered,"3373 Melanie Heights, Kimburgh, WI 27676",Google Pay,refunded
ORD_00272,CUST_0224,2025-03-05,2025-03-11,,shipped,"082 Chambers Motorway Suite 704, Jamesville, OK 84180",Credit Card,refunded
ORD_00273,CUST_0733,2025-03-10,2025-03-11,2025-03-12,delivered,"93390 Gillespie Valley Suite 907, Courtneyland, VA 19006",Credit Card,paid
ORD_00274,CUST_0586,2025-05-04,,,processing,"318 Horne Prairie Apt. 001, Waynemouth, WV 85287",Debit Card,refunded
ORD_00275,CUST_0020,2024-12-07,2024-12-09,2024-12-10,delivered,"784 Rachel Junctions Apt. 428, Thomasburgh, PR 48255",Credit Card,refunded
ORD_00276,CUST_0273,2025-05-28,2025-06-03,2025-06-06,delivered,"490 Samuel Court, Townsendstad, GA 19081",Apple Pay,paid
ORD_00277,CUST_0528,2025-03-28,,,processing,"2638 Daniels Summit Apt. 268, Portermouth, IA 10890",Apple Pay,refunded
ORD_00278,CUST_0447,2025-03-30,2025-04-06,2025-04-07,delivered,"2316 Walsh Springs, Port Benjamin, NC 21474",Google Pay,pending
ORD_00279,CUST_0004,2025-01-15,2025-01-21,2025-01-25,delivered,"269 Kristen Tunnel Suite 265, North Stephenview, AR 40734",Credit Card,failed
ORD_00280,CUST_0342,2025-04-27,,,processing,"638 Clark Cliff Apt. 960, Christopherberg, MH 99293",Debit Card,refunded
ORD_00281,CUST_0057,2025-09-07,2025-09-13,,shipped,"067 Crosby Wells, South Cassandra, TX 52942",Credit Card,failed
ORD_00282,CUST_0548,2025-06-07,2025-06-08,2025-06-12,delivered,"586 Pearson Divide Suite 784, West Donnatown, WV 31255",Debit Card,pending
ORD_00283,CUST_0181,2025-06-29,2025-06-30,,shipped,"69534 Davis Points, Port Jeremyburgh, GA 62919",Apple Pay,pending
ORD_00284,CUST_0307,2025-06-22,,,processing,"1275 Hayes Square Suite 058, Burnsstad, NC 90731",Apple Pay,paid
ORD_00285,CUST_0646,2025-10-26,,,processing,"9553 Stephen Knoll, Tonyamouth, UT 68474",Debit Card,refunded
ORD_00286,CUST_0087,2025-06-05,2025-06-09,,shipped,"4763 Patton Haven, Andrewchester, MS 74141",PayPal,pending
ORD_00287,CUST_0037,2025-06-11,2025-06-12,2025-06-17,delivered,"39829 Reynolds Knolls, Elliottmouth, AZ 34021",PayPal,refunded
ORD_00288,CUST_0399,2025-04-16,2025-04-23,2025-04-28,delivered,"31753 Charles Skyway Suite 034, Greenmouth, GA 79101",Debit Card,refunded
ORD_00289,CUST_0547,2024-12-11,2024-12-12,2024-12-13,delivered,"8807 Todd Spur Apt. 890, Simsfurt, MI 46850",Debit Card,paid
ORD_00290,CUST_0346,2025-04-11,,,processing,"942 Jennifer Key Apt. 214, Lake William, IL 25736",Credit Card,refunded
ORD_00291,CUST_0122,2025-10-12,2025-10-19,2025-10-24,delivered,"015 Sara Radial, South Cindymouth, NE 03559",Apple Pay,pending
ORD_00292,CUST_0759,2024-12-27,2024-12-29,,shipped,"57014 Joseph Field, New Tracy, TN 84187",Credit Card,paid
ORD_00293,CUST_0754,2025-11-06,2025-11-10,2025-11-11,delivered,"04206 Wendy Heights Apt. 984, South Deborah, NH 12950",Apple Pay,paid
ORD_00294,CUST_0249,2025-02-09,,,processing,"396 Ford Walk, New Lisa, GU 18544",PayPal,paid
ORD_00295,CUST_0177,2025-01-01,2025-01-02,,shipped,"04313 Madison Land Apt. 861, Port Davidberg, SD 01836",Debit Card,paid
ORD_00296,CUST_0468,2025-04-16,2025-04-18,,shipped,"262 Monica Plaza Apt. 596, Michaelbury, NV 46602",Google Pay,paid
ORD_00297,CUST_0838,2025-07-17,2025-07-18,2025-07-22,delivered,"326 Jeremiah Villages Suite 430, East Dorisland, MD 26177",Google Pay,pending
ORD_00298,CUST_0065,2025-02-14,2025-02-18,2025-02-21,delivered,"1405 Cobb Mountains, Riveraburgh, WA 23438",Apple Pay,failed
ORD_00299,CUST_0124,2025-04-30,,,processing,"Unit 2203 Box 1294, DPO AE 21174",Google Pay,pending
ORD_00300,CUST_0330,2025-01-22,2025-01-29,2025-01-30,delivered,"4075 Gray Path, Berrychester, CA 73107",Google Pay,pending
ORD_00301,CUST_0344,2025-04-15,2025-04-16,2025-04-19,delivered,"45020 Michelle Plains, Emilyview, TN 85715",PayPal,refunded
ORD_00302,CUST_0173,2025-05-30,,,processing,"758 Alyssa Greens Suite 152, Lake Brandonview, TN 59157",Debit Card,pending
ORD_00303,CUST_0450,2025-04-28,2025-05-03,2025-05-04,delivered,"87615 Alexander Rest Suite 392, South Jeanne, UT 96320",PayPal,paid
ORD_00304,CUST_0811,2025-01-21,2025-01-26,,shipped,"860 Kelly Summit Suite 038, Davidton, NH 12324",Apple Pay,pending
ORD_00305,CUST_0017,2025-01-26,2025-01-27,2025-01-28,delivered,"82625 William Trafficway Suite 824, North Jason, WY 61335",Credit Card,pending
ORD_00306,CUST_0949,2025-01-13,2025-01-19,2025-01-24,delivered,"8832 Michael Mountains Apt. 469, Ginaview, KS 22601",Debit Card,refunded
ORD_00307,CUST_0711,2025-02-19,,,cancelled,"1541 White Run Suite 538, Glendaport, MI 59522",Apple Pay,pending
ORD_00308,CUST_0212,2025-04-19,2025-04-25,2025-04-28,delivered,"9867 Jonathan Street, Davismouth, FM 22175",Google Pay,refunded
ORD_00309,CUST_0422,2025-07-16,2025-07-18,2025-07-23,delivered,"74091 Jennifer Islands Suite 149, East Ronaldside, NH 95174",Credit Card,pending
ORD_00310,CUST_0735,2025-07-30,2025-08-04,2025-08-05,delivered,"9233 Padilla Roads Apt. 180, North Robertchester, AR 79485",Debit Card,failed
ORD_00311,CUST_0429,2024-12-27,2025-01-01,2025-01-03,delivered,"373 Cook Brook Apt. 975, Port Mark, ME 34519",PayPal,paid
ORD_00312,CUST_0543,2025-06-18,2025-06-23,2025-06-26,delivered,"4494 Webb Meadows, Williamshaven, WV 47577",Google Pay,pending
ORD_00313,CUST_0476,2025-05-01,,,cancelled,"2436 Ronald Shores, New Jamiefurt, IL 98135",PayPal,failed
ORD_00314,CUST_0055,2025-06-04,2025-06-05,2025-06-07,delivered,"432 Robert Rest, North Patrickchester, AS 46830",Apple Pay,refunded
ORD_00315,CUST_0181,2025-01-22,2025-01-28,2025-01-29,delivered,"30820 Herbert Terrace, Wilsonburgh, NM 40769",Credit Card,failed
ORD_00316,CUST_0292,2025-09-08,2025-09-12,2025-09-15,delivered,"1544 Madison Drive, Jillbury, AK 58609",Debit Card,refunded
ORD_00317,CUST_0045,2025-10-01,2025-10-07,2025-10-08,delivered,"56054 Ross River Apt. 893, Pamelaton, CT 28414",Google Pay,pending
ORD_00318,CUST_0162,2025-03-22,2025-03-26,2025-03-31,delivered,"745 Erica Prairie Suite 806, Shawburgh, TN 21623",Credit Card,paid
ORD_00319,CUST_0917,2024-11-13,2024-11-19,2024-11-23,delivered,"261 Julie Mount Suite 501, New Timothy, MH 04792",Google Pay,failed
ORD_00320,CUST_0430,2024-12-30,2025-01-05,2025-01-08,delivered,"6443 Timothy Branch, New Brian, SD 36853",PayPal,paid
ORD_00321,CUST_0334,2025-07-27,2025-07-28,2025-07-30,delivered,"USNV Oliver, FPO AA 70810",Apple Pay,pending
ORD_00322,CUST_0385,2025-10-19,2025-10-20,2025-10-24,delivered,"0494 King Tunnel, Danielland, PW 62028",Google Pay,refunded
ORD_00323,CUST_0056,2025-02-16,2025-02-18,2025-02-20,delivered,"0550 Cowan Orchard Suite 920, Castillofurt, NH 08493",Google Pay,refunded
ORD_00324,CUST_0183,2025-03-16,2025-03-19,2025-03-21,delivered,"7831 Jennifer Rapid Suite 600, Lake Georgetown, GA 80863",Apple Pay,pending
ORD_00325,CUST_0648,2025-10-16,2025-10-19,2025-10-21,delivered,"98772 Simon Spring, North Annashire, AZ 75851",Debit Card,pending
ORD_00326,CUST_0033,2025-09-09,,,processing,"32236 Chavez Alley Apt. 022, West Carlaberg, AK 43786",Google Pay,paid
ORD_00327,CUST_0288,2025-01-10,2025-01-11,2025-01-15,delivered,"40686 Rivera Lane, New Kimberlyland, MI 59406",Apple Pay,refunded
ORD_00328,CUST_0176,2025-01-21,,,cancelled,"90294 Manning Plains Suite 949, Bauerfurt, NE 03484",Debit Card,pending
ORD_00329,CUST_0908,2025-03-17,2025-03-22,2025-03-24,delivered,"15547 Megan Estates, Turnerport, NC 66244",Google Pay,pending
ORD_00330,CUST_0592,2025-06-20,2025-06-27,,shipped,"3336 Mcclure Stream Suite 445, New Hollymouth, AL 78016",PayPal,paid
ORD_00331,CUST_0422,2025-02-09,2025-02-13,2025-02-15,delivered,"1066 Lance Corners, New Markfurt, AS 27746",Google Pay,refunded
ORD_00332,CUST_0858,2025-01-13,2025-01-16,2025-01-17,delivered,"Unit 9605 Box 6365, DPO AA 73693",Apple Pay,pending
ORD_00333,CUST_0254,2025-03-21,2025-03-25,2025-03-30,delivered,"8264 Caleb Prairie Apt. 786, Jonathanton, MD 75138",PayPal,pending
ORD_00334,CUST_0936,2025-06-27,2025-06-28,,shipped,"4264 Angela Pass, Johnberg, UT 02574",Apple Pay,paid
ORD_00335,CUST_0042,2025-08-17,2025-08-23,2025-08-28,delivered,"612 Perry Avenue Apt. 730, South Charles, SD 46131",Credit Card,refunded
ORD_00336,CUST_0544,2025-09-21,2025-09-25,2025-09-26,delivered,"642 Ross Ville, Lake Carloston, AS 61650",Apple Pay,refunded
ORD_00337,CUST_0247,2025-04-09,2025-04-14,2025-04-15,delivered,"92413 Scott Landing Suite 849, Wongside, VA 13034",Apple Pay,pending
ORD_00338,CUST_0136,2025-08-25,2025-08-28,2025-08-30,delivered,"5298 Hernandez Mountains, East Jenniferville, MT 56427",Credit Card,paid
ORD_00339,CUST_0492,2024-12-04,,,processing,"315 Vicki Green, Port Kristinaland, NV 81886",Debit Card,pending
ORD_00340,CUST_0721,2025-03-29,2025-04-05,2025-04-10,delivered,"307 Daniel Summit, New Marvin, OR 11084",Google Pay,paid
ORD_00341,CUST_1000,2025-06-21,2025-06-25,2025-06-27,delivered,"578 William Forks Suite 940, New Brittneystad, IN 77395",Apple Pay,pending
ORD_00342,CUST_0809,2025-03-14,2025-03-20,2025-03-24,delivered,"4861 Steve Grove, North Josemouth, TN 84770",Credit Card,paid
ORD_00343,CUST_0395,2025-07-07,,,processing,"72912 Arias Crossroad Apt. 557, West Tammy, UT 70005",Debit Card,paid
ORD_00344,CUST_0304,2025-09-16,2025-09-23,2025-09-26,delivered,"34724 Dana Gardens, Andrewport, NC 46439",Google Pay,pending
ORD_00345,CUST_0807,2025-11-08,,,processing,"933 Matthew Gardens, Lake Dustinberg, KS 97133",Credit Card,failed
ORD_00346,CUST_0754,2025-10-15,2025-10-20,2025-10-23,delivered,"406 Allison Court Apt. 565, New John, MH 34311",Credit Card,paid
ORD_00347,CUST_0393,2025-03-16,2025-03-20,2025-03-25,delivered,"05540 Peter Inlet, Milesshire, AR 70560",Credit Card,failed
ORD_00348,CUST_0376,2025-03-28,2025-04-03,2025-04-08,delivered,"119 Nichols Course Apt. 411, South Shaun, KS 50002",Credit Card,pending
ORD_00349,CUST_0142,2025-04-04,2025-04-06,2025-04-11,delivered,"2869 Schneider Union Apt. 605, Rachelland, NJ 32284",Credit Card,refunded
ORD_00350,CUST_0756,2025-10-15,,,cancelled,"111 Zamora Plaza Apt. 644, Valerieview, OK 27346",Google Pay,pending
ORD_00351,CUST_0772,2025-06-20,,,cancelled,"90673 Matthew Junctions, Toddland, WI 09444",PayPal,failed
ORD_00352,CUST_0362,2025-10-13,2025-10-18,2025-10-22,delivered,"668 Virginia Springs, South Elizabethhaven, ME 34203",Debit Card,paid
ORD_00353,CUST_0065,2025-02-12,2025-02-15,2025-02-19,delivered,"705 Christina Junction, North Matthewtown, RI 61403",Apple Pay,paid
ORD_00354,CUST_0482,2025-08-14,,,processing,"60076 Henderson Rapids Apt. 645, New Michaelview, MA 15388",Google Pay,failed
ORD_00355,CUST_0463,2024-11-27,2024-11-30,,shipped,"51347 Smith Ranch, Jennaville, KY 25511",Credit Card,pending
ORD_00356,CUST_0914,2025-08-13,2025-08-14,2025-08-15,delivered,"PSC 5518, Box 7408, APO AP 80689",Apple Pay,pending
ORD_00357,CUST_0296,2025-09-14,2025-09-15,2025-09-17,delivered,"4597 Kyle Land Suite 935, South Christophershire, KY 53223",Debit Card,paid
ORD_00358,CUST_0714,2025-09-26,2025-09-30,2025-10-02,delivered,"55550 John Mountain, Larachester, PR 92335",PayPal,paid
ORD_00359,CUST_0301,2025-06-20,2025-06-26,2025-07-01,delivered,"9495 Ryan Crescent Apt. 777, Jordanside, NH 31709",PayPal,refunded
ORD_00360,CUST_0356,2025-08-13,2025-08-17,2025-08-18,delivered,"Unit 2623 Box 7075, DPO AP 89223",Debit Card,pending
ORD_00361,CUST_0065,2025-03-04,2025-03-11,2025-03-13,delivered,"4047 Boyd Viaduct Apt. 962, Port John, MA 05826",Google Pay,failed
ORD_00362,CUST_0422,2025-10-02,2025-10-05,,shipped,"USCGC Acevedo, FPO AE 32432",Debit Card,refunded
